merchant_id
3791733
9620650
5404430
5107431
9185936
5402962
2130727
1005482
6398456
10811393
7083566
2652157
3083818
11691792
10211079
21060720
934788
3683997
9631899
21745297
20296006
9367635
7756773
4274579
7484631
30692408
884559
31177123
6166425
29356584
34274869
4068737
6893095
6851780
21061095
11881231
265025
20791456
10396391
4322613
3458516
10027926
32816269
9789395
8894433
6148540
10838268
22256906
190712
8068287
1911273
11994985
742296
11941087
7320343
9830845
10160769
5372198
5180598
21587947
6620637
8484446
20514545
12450397
12059779
4326718
11608533
8453716
7800355
7937006
8961289
8447323
9897882
87722
30983051
9858262
10090027
2059669
28641338
36000661
35346154
34938563
8485148
2253169
11192547
6665154
9649366
9679414
9757376
11560563
20821480
10208241
3806588
4611733
33765253
28228961
11396286
6209013
4428935
2013157
7983764
6200641
3270901
29210768
6010462
662575
1119897
11441549
6166756
8602921
4873056
26153776
5723967
6621757
11127360
8820877
11770739
10639952
6067628
10244288
9919802
2296907
12392686
27833863
36270591
20666748
10777803
6633742
10465075
4271440
3244356
9355409
9587041
11617783
20169682
12466808
5775357
12048613
20141545
28321706
6502739
8809298
2639978
10206390
33360746
11680769
2180356
8037198
4938483
9767568
24282863
3315791
5185803
11570458
12086193
4670500
12462432
8739370
11643902
9350439
10267006
8994618
9989375
7699924
20411849
30033103
6414349
5676942
7647387
10586059
36838799
9466139
36265228
6996994
10441505
28138350
7775984
10199268
3596753
2433909
3667177
27321307
20748546
37145746
28393265
9929522
10037784
11774634
5830825
10001558
7598930
11232760
6086632
12415491
11092349
10255244
5055077
30636053
1793596
7360690
4163428
37155566
10726897
27198776
6869065
492918
8787644
36631589
12552317
8254868
12344474
10433204
7490550
12402464
4702794
10657786
7770514
4877367
2167611
20414577
21680114
2976295
20276736
7673119
12572762
12572762
1967302
21484217
12314318
23295394
34789791
11245043
7704838
11104005
8368299
1910081
7618258
11942255
5908222
7959053
11981939
6525651
11629838
20452884
11386153
22508948
3403141
3895897
12224223
21582945
8866499
3267753
1628720
36669784
2402590
1731332
36054096
9346519
6686938
11273010
4442021
3193839
9027974
8876964
4937650
495354
11528087
31406277
12237521
10186501
11922646
5583841
5040446
9413212
23578889
12015946
8078596
27977484
1157665
12341364
2798963
12255144
8015017
4488981
11928982
6606033
6692246
25839638
28688491
9485598
11041420
36126020
9533737
2652206
22643015
7730617
2965004
1403609
10583673
10937450
12532138
2327881
34178942
30039331
37062063
2489658
23474581
7481845
8411491
4833527
11771908
10709350
20324866
4666621
12354602
1696648
11183182
3599791
903896
11708783
264228
1597677
35213440
37130233
954910
7754163
9694092
4264437
3950992
36569805
8929743
8102036
4016408
36685253
5504946
11646449
2718805
7427761
4845230
11409336
7146163
7430718
5900070
1048572
8137076
2218494
654001
7945493
9915987
7950345
7904921
4949716
5989915
7706592
849018
2564847
3514687
33598835
27674353
2576751
6709320
11808050
7689157
7383758
3555912
2277234
12227541
6369345
1434971
3803759
9261722
474560
4631126
6025235
7653376
11643594
11398355
11523935
20966634
21789038
11412017
9639101
9610335
12110263
9853637
10940062
12545532
9989527
10368058
289802
9875159
7377979
8195631
3780070
6500776
32806787
3423174
10322657
25832368
25779295
1281631
7563380
12570298
11928140
6411391
5084894
5064501
7914650
10649691
2399941
12267714
20540900
11683490
11131264
533972
8523901
3773478
11931429
9567993
10622204
6656969
35595272
11250852
12483827
3088025
10409301
2190488
7713432
11106043
11969426
11603762
7133551
2964188
804146
9805903
6492997
7352298
36453235
7927563
6154805
5651696
7451204
4043862
8367376
20421089
6648086
12258734
6662306
2822148
35813368
36841715
26830082
34378478
5900764
5160537
4475538
21021818
4461612
6483376
31847916
9624724
11924307
7299244
7712126
6548413
4976257
1357947
6980681
8148909
12038724
4248407
21292198
28823276
6726385
9763152
3130939
35598260
12200802
34116701
9061983
12208448
2320919
8923673
8599350
4268799
8734870
12294235
33749245
32123809
6574154
9604230
22679833
5549821
21449123
10345527
9575859
8698058
2313367
7731486
10025229
3055762
21439124
11655825
3106992
11841431
2493550
8332202
24577127
1114141
4955949
8083511
10934397
7002306
11938441
20989956
4782926
6978311
144012
12067865
5063071
2224834
20717318
4467104
1383918
12472624
3184447
34832920
7936782
2252817
34445028
28207255
12577229
3976438
11709830
5868729
7971324
28540416
757128
8886490
11550456
11919008
6302597
9464689
7343468
8445127
10196214
2449665
11092003
12080631
9651321
20256999
11797439
34624467
2992676
2910784
34700976
9668117
10744922
10497615
7411092
1916184
6438148
937149
676581
9274530
20743525
12427599
11498966
1223423
8120392
35159012
8046469
36352092
4600818
5083080
10412079
8484278
5607044
3151546
11217940
9527914
340883
2363529
8995051
10370235
11833980
9452995
12015407
11236908
170621
7746574
3438348
254389
8848793
21013345
3557713
3557446
12578557
12070177
24174080
1135113
3921360
28178084
10152994
1941477
10424101
1070407
10585300
7825290
27505322
1327449
2414169
26961297
20378924
11743813
615217
10776351
11428922
6377943
910403
1791063
5242410
389622
4523509
10234755
11405537
30399472
70877
5412060
9141710
1135481
649814
7276496
5780558
7152692
6869753
11229857
3651340
10169855
7619988
11062214
192152
12334542
37073263
3417802
34372483
11476288
5785635
12059900
5298459
11600583
11942517
36973301
10324245
86218
22806532
10242960
7820452
5012133
11080888
4124980
6662609
4408071
12202004
10628133
3429568
7470682
36988734
35461704
34453485
20200234
7401693
441461
11380505
722901
8530676
33733901
36412110
7266448
12299689
27371498
10330405
9583183
6714271
20206035
8124799
4132205
6931629
11140899
1330993
10805536
27547078
11628947
11241155
9927254
2054201
11816276
7116703
12235842
9669663
768344
35475747
9328139
7874155
8527516
7588643
31701792
6554004
4997117
1525719
8632471
10527829
9900016
12500648
9805516
35258085
31042354
802906
3211756
9721627
20793797
6604905
6645657
29127431
6048379
6547399
10559453
9889248
6168565
11712278
2553515
20186059
23925111
24947943
21197162
7101215
24402710
24628823
2442332
33631384
2468787
11998454
11443282
11253037
5560963
8330150
7203129
11549802
12063252
3959257
11665923
11242172
7493102
34913747
10239499
11815145
34418594
1922176
11939506
7495987
5442161
12595771
5579215
3519305
5283748
8428160
6621806
11054384
10634869
9727219
12336879
9563620
6287443
12039460
11149258
10165414
8079520
12486566
10955442
9221070
7358824
7232736
12367180
31437569
9862338
9777113
12131878
4956632
12022871
1129881
7865787
6856496
7905823
641312
8650004
21777602
20175589
7838212
6087332
11834392
8516579
4990984
20345156
9532329
7821246
6736634
12207471
8173904
20315312
9555877
9844491
25534473
8571736
7393788
4488196
3726084
4860122
7603600
7931223
37122383
7011536
12133713
8476465
10782639
10821281
5439158
20671486
32437669
7976358
3034038
320860
11430347
6815337
6903478
8989976
10235417
3265296
11731409
9129393
7534816
4189510
10180656
1760102
3552923
4624595
2468134
5997905
11930762
9441204
10787794
24205504
7179497
1553262
5422537
11399906
21656012
8541874
9853669
8186072
10642885
529083
11826910
8014860
11299816
9728875
348257
9458632
12314464
3560171
7836282
12085945
6492073
8570797
36392551
8707052
8541617
23952968
8251932
4703117
10210749
8463080
758748
36651558
1161902
9720040
3083890
7968038
10585977
9993658
8955773
8955773
9508642
8634657
6615316
7747933
22855243
10251565
9681156
8269171
4907866
20145667
437858
20581142
407579
4742910
9556664
50467
6515733
4572179
7593712
3887891
7367364
609866
20613736
9721846
9206443
12451909
11193060
11679617
37199143
20147410
10725220
912172
11385192
2605814
10525487
33277566
35817930
11159899
21726224
11499907
11917018
34635113
23669403
9665004
7742793
35001248
37037159
6140462
22561330
12145440
20880755
11271311
7291305
11075806
1959181
785784
397995
7055170
9668426
9680446
8693292
10080452
10840709
3111896
12474354
20343554
20205891
10127128
20280516
7006591
9506137
5966388
7993448
2411596
8855344
4974388
5729027
10417400
10752084
32117267
7801484
6904925
20821915
6112179
9108138
2264654
36327190
22364877
10847263
8064897
35669954
2332122
7226025
36338199
5205690
9796287
20967942
10136812
11185873
3769966
12230963
9535365
3815648
10209719
10779551
11680116
3557336
7341503
8669391
5912789
1455490
10444235
33914669
10161645
4068570
2319060
8436245
9351783
26379869
8123712
4068570
10926463
11125904
9440655
11988022
24372558
10550427
9410110
33139156
12600882
8925031
4843743
11729355
10833143
11936300
30201471
8513687
11672088
3865524
11849921
9751977
8690645
3710803
7846997
36187656
6580263
10580209
25406756
33728093
33588283
8269107
8006248
2052398
34778043
1696921
9540513
22351881
6508850
11380932
7450003
20456196
425593
9899179
36592951
6659433
6363041
268207
8071231
3517328
10767557
8606310
33528835
8712413
394724
2454379
8246041
20990555
11806999
11078368
3010822
9769833
6580206
678340
33575372
12076574
6358625
1245055
9524471
9552979
12184393
12313073
10894768
608842
6868277
9297996
11919989
3371421
12405557
6186803
9334919
10517029
8219676
35162758
2082402
20762118
37171071
4416564
7983760
9905172
23358348
3245746
6411197
25793437
3353147
36549406
10729683
12539793
37116176
37133526
4396518
1496655
7062934
1438704
31759188
3053328
3979634
20405343
7366718
11399364
1444224
2522960
11884105
36735627
11232556
3897489
33173884
8290828
3744780
11582217
20142450
2331987
8874192
20455941
717211
7150091
2471890
9313048
31821771
9558228
1280609
12585252
8096490
1098956
11839793
1399989
6179105
4347982
1083805
4166579
5186767
29008256
8052272
8498424
22355360
12611408
21989093
6758703
11635694
6670353
6954735
2556163
9728476
8395504
10071787
8779171
1338938
4309404
10158609
11757339
8531444
2144892
6269387
23873477
7894760
9968416
25286245
11553065
6209234
5686564
3410656
10737517
26102180
3513222
5134951
7664186
8791561
20829084
6757973
1154967
241937
12542868
8893262
26919636
8850216
11956489
2200076
21148679
7138565
1594927
6458937
29437176
6126697
2175506
6220303
10352325
10144210
6673498
5053129
11511384
23674374
746611
7323798
22737229
3237114
7906826
6280434
36888930
862765
25102054
1257288
9061279
12060787
11401648
9868766
7859383
21290041
10005799
37128588
20238430
20156397
2076966
26427154
5379217
11572066
7602750
6133796
12266513
10939599
12256035
4850911
8546507
7597762
7193253
960942
8209173
8597734
5285554
2638085
8476160
11871109
26343085
9011685
4356165
5727043
2700483
20233165
11957170
565841
10605881
6624035
7323559
8817693
9320488
11774333
4448730
9526779
697927
1265145
4398171
3419221
7153793
10201131
22767511
22212664
98820
2880637
8223207
1171458
4872598
7680669
5978150
30609159
3912215
325801
11499130
9545175
12459483
7748510
32901146
8072435
33723250
2093123
6775043
24653295
7712221
6415870
700984
6846601
20912510
2607656
10146101
20933639
4388112
8185706
862284
3973780
10320256
4515592
8858167
10542700
36726140
32135556
21653189
12182770
9739775
12516532
5760338
253099
5239819
872890
4653674
11667168
8255342
10924207
5297095
5901829
10996744
2414705
22776500
1614956
5335702
7943177
11464569
4963491
20401165
8166027
6264223
8202518
36160455
7380593
8833613
11939596
11321413
10150995
7600276
8218286
11828356
6435122
5156754
27832961
1150039
12088743
6866759
4578529
10616323
12118824
7129915
1156123
37028945
5775987
7021517
9969393
4161452
25440670
35514534
11098958
11464210
10383427
2772799
6769640
1591655
9606840
10570695
9858510
8921599
3251133
5534279
8027769
33903528
10302636
5893175
11871769
10110040
5093450
3485896
1426520
20378083
12358023
20673413
29005638
9204704
10044930
6191533
3769432
8510786
10267201
21149115
9653496
9031895
24835638
35273095
423443
3994466
10038846
557110
1011187
6906517
8854282
12240198
3885596
7738215
4748518
9689452
10405325
6574846
10373694
8170034
33542416
6431952
5858801
4117594
10550171
7025951
34124117
12577599
10525996
11694033
22357690
2488586
35552464
35074880
9854480
4972822
6084995
4088972
10124850
9765371
20203695
2442757
4072837
3407384
36460874
33000548
5965369
3352727
10820267
25585854
10796012
12378619
9557478
9971056
3183155
8631025
9994996
2316817
37093860
33436619
36667074
4725439
36713787
10338065
2798324
12600819
36649722
9212795
2104368
6058483
9806310
37147077
8087767
6380911
11463965
1841927
20203703
6571910
9991420
11444196
4547065
7591163
10579348
7912899
1309073
7588282
1722980
1466196
2707836
12340211
3616234
20189392
11582790
20833263
4744589
6765257
6765257
2496251
12327578
6850891
23490837
3319890
9558917
4114909
10164616
3968203
6971685
6983980
3071322
3171103
11759584
35033834
4561366
8343428
32783997
9809169
35307444
29890770
2456472
9763359
8898485
30461009
10387902
2452603
9502673
22548276
36712576
1832597
28455730
10796133
11549253
12494844
5777719
437945
8226376
927073
2245054
748359
11011687
6543140
5530916
8153869
8264133
12469018
10602802
9522787
11886173
32564210
25172359
12362253
7768474
1443686
4716797
7890787
7242052
6473592
12388900
28277167
4311561
11523190
6033971
9146274
21105586
22001176
9328895
11585545
33101086
25063992
11822664
9326988
6050196
11750356
10108233
6396140
7614422
10980503
20470476
9501445
10553433
11898423
7216381
3272650
33878965
10157083
10055091
9472112
7034147
5408234
8743885
2223708
10735507
12470590
12106362
12369063
12493702
5889970
11365337
6415777
20772301
9661247
8405478
36683934
4580579
11281464
8880482
4423368
7191069
6742108
11532856
12389296
5288773
9362743
2881712
12014079
12597779
1983335
8653603
1338835
9722465
11177158
12110451
35767480
7586710
7314707
9588014
12004614
8913958
10043679
1248459
6055035
4307181
6801117
6542259
10929741
5256621
11671094
10625183
933662
9508814
2169269
23616585
27855507
10676975
36311677
20381948
9845793
7920301
20141019
12141943
2396207
37104247
834854
9696786
1239343
525097
4518685
3880932
10680692
8975354
5782502
12383141
6160945
8306172
10953424
10916997
12192455
9376910
6382817
9720159
20311579
10204186
32115852
11777799
3325966
4398970
11614073
7838335
10904816
21061351
20538726
34028650
4127361
10559872
11811872
7534237
2019364
8025136
6975096
3240531
5688294
11561066
6636620
12567832
7063390
21318972
8671664
33512413
27906192
11697372
8371943
3354895
6866011
31908402
7237646
9449695
3024756
20710716
20305341
11795678
5862389
11456153
8397311
7682201
9344236
21064977
945934
9347124
2826694
3652731
11169234
7754954
10577718
7013986
34268015
11724026
3301629
9697321
4848090
4473440
8483907
6582815
8383306
36962274
4936125
8974703
35906871
9976550
6962982
4851087
35406911
3052687
10211051
1984863
10364111
21025272
120245
619086
11958802
7963882
6823264
9772546
3939718
11532359
10510443
9023917
9586349
10969407
12355746
10129887
7881362
7418503
12080497
11905789
4236746
2598699
8369903
28656682
10423037
36616917
10358481
686383
20657093
6021783
11366024
4408969
8265621
35489731
12579620
7247434
1651714
3404895
3142215
5766379
27484738
8662104
4249419
10932392
790306
11310755
9591198
4344356
7461321
34769973
4395383
36403914
11438140
6262364
7155486
36373016
22414707
3770292
1991832
2383724
8646750
11842014
1534555
8003312
6181571
31628150
7959018
37134657
9633413
11283884
7472467
10314637
10510246
6716226
21258191
